row_id	Combined.Q.value	Q.value.Significant.Count	Combined.P.value	P.value.Significant.Count	P.value.Significant..Up..Count	P.value.Significant..Down..Count	Mean.Statistic	RENCA.CTL.LAWSON..Gene..Statistic.Value	EMT6.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.LAWSON..Gene..Statistic.Value	X4T1.CTL.LAWSON..Gene..Statistic.Value	CT26.CTL.LAWSON..Gene..Statistic.Value	MC38.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.KEARNEY..Gene..Statistic.Value	MC38.CTL.KEARNEY..Gene..Statistic.Value	B16.CTL.PRFKO.KEARNEY..Gene..Statistic.Value	MDAMB231.CART.HER2.KEARNEY..Gene..Statistic.Value	MC38.NK.KEARNEY..Gene..Statistic.Value	MC38.CTL.PD1.KEARNEY..Gene..Statistic.Value	MC38.CTL.IgG.KEARNEY..Gene..Statistic.Value	MART1.CTL.LIBA.VRED..Gene..Statistic.Value	MART1.CTL.LIBB.VRED..Gene..Statistic.Value	K562.NK1_1.PECH..Gene..Statistic.Value	K562.NK2_5.PECH..Gene..Statistic.Value	RENCA.CTL.LAWSON..Gene...log.P.value.	EMT6.CTL.LAWSON..Gene...log.P.value.	B16.CTL.LAWSON..Gene...log.P.value.	X4T1.CTL.LAWSON..Gene...log.P.value.	CT26.CTL.LAWSON..Gene...log.P.value.	MC38.CTL.LAWSON..Gene...log.P.value.	B16.CTL.KEARNEY..Gene...log.P.value.	MC38.CTL.KEARNEY..Gene...log.P.value.	B16.CTL.PRFKO.KEARNEY..Gene...log.P.value.	MDAMB231.CART.HER2.KEARNEY..Gene...log.P.value.	MC38.NK.KEARNEY..Gene...log.P.value.	MC38.CTL.PD1.KEARNEY..Gene...log.P.value.	MC38.CTL.IgG.KEARNEY..Gene...log.P.value.	MART1.CTL.LIBA.VRED..Gene...log.P.value.	MART1.CTL.LIBB.VRED..Gene...log.P.value.	K562.NK1_1.PECH..Gene...log.P.value.	K562.NK2_5.PECH..Gene...log.P.value.
IST1	0.604206758127419	5	2.85684699970476e-11	7	1	6	-1.70854439385128	-3.53	-3.18	-4.79	0.41	-9.74	1.41	-0.489030646750193	-1.0058660695842	-0.683390692157993	-1.35944379914176	-0.131449162460824	1.29060119911517	-0.893928776426387	-0.72706	-2.5243	-0.845951143257313	-2.25543560480827	3.32687448281957	2.788847810831	5.42926304374822	0.0854045396394861	21.5635757799904	1.5197624120422	0.206046512664983	0.0768346086336623	0.491857646421719	0.648423745177725	0.15568926003661	0.310213825648729	0.116760582969897	0.790672684121935	3.57259504468973	0.0821596196793116	3.77141263982002
BAP1	0.4298974348867	2	1.19169495677951e-20	11	5	6	-1.20675331099032	3.15	-5.81	-3.25	2.12	-1.49	1.29	-0.95987128448099	-0.616779765817088	-3.34354257727615	-1.84429609701606	-2.30683536327192	-1.24497755709408	-1.97727990345858	1.0718	1.7479	-3.35853781375491	-3.69238592466571	2.7027039854658	8.23558889343228	2.75961508571843	1.72601228919102	0.82378112158371	1.43253869358269	0.37703380686439	0.0768346086336623	3.19017458056482	0.990274065607259	1.46374536165189	0.549157428210248	1.12294462002789	2.456316786927	3.50813425680395	2.62802383823568	7.04583957479807
UGP2	0.999427145775067	1	5.20676011305095e-06	6	0	6	-0.846027233071713	-2.93	-4.24	-2.5	0.98	-0.92	-0.59	-2.38134816776609	-0.85860224336482	-0.906899397139097	0.646863948869822	0.830528572777877	2.37155103919578	0.914793591017485	-0.12042	-1.0238	-1.48355882376207	-2.17157148204801	2.42820828610008	4.68677195718221	1.87647120594734	0.464454748077069	0.446498071246428	0.741085921414496	1.49073583349347	0.0768346086336623	0.734425200073685	0.3444125050064	0.091393236318333	0.87141103102131	0.274712938563608	0.221270076003888	1.96365061196816	0.276172930647976	3.63921835546431
EMC6	0.99509509201547	2	5.2876151642871e-05	7	1	6	-1.35802296835593	-2.86	-4.72	-0.08	-0.32	-3.36	-0.85	-0.781888677007595	-0.79378604164418	-1.77512045622779	-0.20051222240499	0.906748139793597	-1.01132689022296	-1.40102699763186	-2.5151	-2.0382	-1.31997309808091	0.0337957813758676	2.33091308949081	5.68697162362952	0.0153260219460934	0.203644009795555	3.11994924170949	0.850413464840275	0.315652899260406	0.0768346086336623	1.43726776571081	0.0718582547769728	0.102120063058631	0.159553892870713	0.368736105708545	3.37673002940487	2.97489903895319	0.19052531714353	1.567392632077
NCSTN	1	2	7.40934978005396e-07	6	0	6	-0.829813569363674	-2.7	-4.73	-1.82	-3.51	-3.51	-1.62	-2.38134816776609	-0.493640631619787	-2.14769490992094	3.3219709479566	0.113290813646943	0.0492751787135897	1.19696550545661	0.14487	0.39142	1.95735283189609	1.63070775245453	2.11760260598424	5.71574391335702	1.17318600838494	2.57648993897654	3.3604445341431	1.16086495048743	1.49073583349347	0.0768346086336623	1.78789334125809	1.15423389813932	0.15568926003661	0.0204095215945821	0.427703710353014	0.0695502106468062	0.207251215116381	0.820126240743346	1.11806495323287
UBE2M	0.997472680409884	1	8.55908101525263e-06	6	0	6	-0.801675144076712	-2.61	-2.66	1.83	0.66	-0.65	-0.39	0.900902804445159	-0.247708441526787	-0.591538002683739	-0.803233129971259	-1.89935359896508	2.25712924448622	-2.27723828601313	-1.4903	-0.064307	-2.84131436588061	-2.75151667319487	2.017157160429	1.99414676914431	1.14671452504211	0.236019158730462	0.283489684606319	0.656201647515953	0.0738858229874798	0.0768346086336623	0.44097236492282	0.0718582547769728	1.08306763596347	0.80465263434735	1.3491910182171	4.05595183962385	0.150924718140206	1.9554669957279	4.79170306919955
KDSR	0.991467755236671	1	2.5244512877332e-11	7	1	6	-0.806112938755479	-2.56	-1.79	2.67	1.36	-3.08	-0.68	-0.332515549811394	2.1240017169893	-1.48686677867463	1.80138638870346	1.3663344908225	-3.54924325962499	-1.85261193887511	0.18583	-1.0061	-3.7910694486367	-3.08306557973557	1.9529635068977	1.03669427434415	2.17571293953863	0.906215357454122	2.68957606234956	0.78320449668934	0.206046512664983	0.315775836293648	1.15219977998722	0.3444125050064	0.270422200189767	2.92570550268412	0.976163817447241	0.212950634845417	2.80027224119294	3.33612972414252	5.46307604789661
BIRC5	0.999996063994794	0	0.00360955285282692	6	0	6	-0.836742145483199	-2.47	1.1	0.27	NA	-2.18	NA	-0.510872983414942	0.0284289935919251	-1.05125824232118	-2.48994184232122	-2.68175990725497	-1.05030044643689	1.00039373642332	-0.015374	0.36084	-2.59142274134639	-1.94334904013404	1.84157287238078	0.561103073737822	0.139859195997921	NA	1.48706738339165	NA	0.0738858229874798	0.315775836293648	0.828512369402297	1.66704696652926	1.93663249115218	0.276625563552313	0.307787201731347	0.0653601735663391	0.845302206403612	1.61633176533646	3.2967899409569
VPS4B	0.621994722776188	2	1.78175652649236e-07	6	0	6	-1.58442324616102	-2.46	-4.08	-3.22	NA	-9.77	NA	-1.62166078391323	-0.987086980041043	-1.77429722105653	-0.0320652696047629	-1.22075182241424	0.60027946783557	-1.02997870957041	-0.53623	-0.96786	1.7485779531629	-1.58412181913565	1.8292365265934	4.40241347297695	2.68265428557288	NA	21.701203603509	NA	0.869523590209719	0.0768346086336623	1.43726776571081	0.0718582547769728	0.483557925667491	0.15173057771227	0.188087477135945	0.331772545825142	0.659179263344081	0.682290319688342	2.75588370240003
POLR1E	1	1	0.0155223336085212	6	0	6	-0.95130353147252	-2.41	-0.34	0.28	NA	-2.16	0.11	0.013360726194795	-1.72788970726643	-2.15153495354798	1.00894711035745	-0.782399206498358	-0.868683991227168	-2.39488453352555	0.076177	-0.12468	-2.49179324386866	-2.20877923565093	1.77717254262099	0.171947408252151	0.139859195997921	NA	1.47461906505222	0.436927538194187	0.0738858229874798	0.807001179237284	1.79586504881245	0.3444125050064	0.15568926003661	0.114438919616569	1.43329015793226	0.0580415834691864	0.235876195398383	1.48888572266101	3.69493519826882
