row_id	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9
IFNAR1	1.1310741688465415	0.7633539626342851	3.716385590786329e-20	0.5862715697730795	0.29781888536136364	0.43501813448219506	6.704978115280763e-19	0.9032051008176862	0.39800730653020416	1.3888571133460954
SURF1	0.6345197867904776	1.1423944973337568	0.1398461999625549	0.638662528317334	0.031021938041073477	0.14408744430258225	1.0348264124757176	0.726196484313418	1.2155446735519734e-18	0.4468277703573038
LSM12	0.4343225006030881	1.5318015570702217	0.9282227231961795	0.6205378891097091	0.250218712107471	0.14275289829916696	5.2105692738087845e-20	1.0525345601099463	3.3131848507325917e-19	0.04093042626217015
TTL	0.5247429459026368	0.46072298611263524	0.6943344758646924	0.5237853598516461	0.3238136283601009	0.3786639760484753	0.2952778551853957	0.925639542830476	3.914221726865921e-20	0.4953197725983612
SCAF8	0.5585624854115842	0.7121690409536284	0.07471379180868436	0.5638509695751567	0.9684506982082887	0.07763484723631638	9.35792795065142e-16	0.1078000938200831	0.21565279444482913	1.3701353034603354
DDX39B	0.1744976719889584	0.4368942189586326	3.0393304470817995e-06	0.2940492156005412	0.1032823238441783	0.19176834956199493	0.3302611231958245	0.4180437211927454	1.0529523208765401	1.1305157546154463
SRSF2	0.938817760174739	0.02364541361439729	9.90007532004147e-14	0.4733240700670488	0.954792333510588	0.46593095011209207	5.068227199480575e-20	0.4367012590542826	1.0571585257328078	0.5818912065375218
NDUFA6	2.2485797926558685e-19	1.009247644634342	0.23400626088861592	0.5244938956228589	0.5286494915061983	0.17812387540896407	5.503325973539707e-20	0.1213761441311964	7.728962104670263e-20	1.180672165085075
EPHX4	0.6547771526679484	0.3346538161346762	2.43435743751424e-19	0.022933270846793866	0.6295577065651211	0.9044602926364813	0.6547862077392624	0.6275933055755905	0.7074542059720462	0.4569715521769111
DUS1L	0.42594506547630845	0.4051678784810228	0.02484604084442095	0.6992418860591273	0.8758437546890283	0.03627097854427332	0.7147263384630417	0.3135627796669461	0.1194075592481832	0.9081951205202509
ABHD16A	0.5810496834328456	0.17235670681318838	0.3119713174175927	0.5848524658677297	0.5941187194753669	0.1264173048191583	0.40822112063239335	2.7598366420882265e-08	0.23611216322488865	1.501331981668846
NXF1	0.4707272067142495	5.51167854284175e-20	0.3149168119043359	0.21758715287874902	0.8362325774039696	0.7216706156927153	0.5867162871457124	0.7514337439764053	0.2789862058205931	0.8661869126096599
FBXW7	1.4418007478892803e-19	1.1993308653608814	0.13480547872030652	0.4102316920386649	0.666687618848873	0.7077883170869551	3.1172328497780886e-20	1.5923690479789452e-06	0.06305999988308006	1.4090799572924173
USP4	0.6280529561224879	0.09177540557138412	0.6615938703383104	0.20195383498402514	3.3139250117698176e-20	0.41209650969660633	0.5813485693309602	0.4099516191422502	1.3181940799292575	3.5963371555382966e-19
FAM117A	0.3713487890869975	0.9527245682715243	0.2392215568177635	0.668171222692144	0.006758653210041569	0.5595521277288152	0.6364855642465541	0.8525908619816656	0.7777498288560135	3.448220270032278e-20
TAF13	6.954333903476346e-20	0.4081409472173803	0.8398400968806287	1.1574967248254946e-19	0.6493424500444043	1.691587842849607e-06	0.36334061864498585	0.2189095523524446	0.3795602119318666	0.575561783641283
CYC1	2.858189813212194e-19	0.6075506794779469	0.5913311304061928	0.06685196995158703	0.4560730773015737	0.17843338815246915	0.7530845415655869	0.24503248661400506	0.38317183444012004	0.7512379619689347
CDCA3	0.6455596739957207	0.910359439370842	0.25988381856589343	0.46440751672661973	0.05813097831116343	0.6919547321571292	0.15477788156929012	0.572723378405878	0.5574344855816485	0.4155353743172061
FXR2	6.590629404662013e-12	1.0140073031324373	0.5306875328346669	0.7620275240337147	0.3717566787844715	0.47272911641055315	0.5970882012368626	0.4749330319386723	0.7683395142256811	0.22798015242483513
THOC5	0.1245399887769245	0.5848701737579232	0.27356394494766345	0.16035072571024836	0.21856053631898123	0.6749374532999146	0.6405671879478342	0.52755292252352	0.15784948778347588	0.6700219559945877
S1PR3	0.7761809024880392	0.026073652533723034	1.3330747158367348e-19	0.31986891233358167	1.1301139977306407	0.13192568190145076	0.27773871530697564	0.4935658094819562	0.7767885721515276	0.07908803069490729
SIGLEC15	1.970831679230432e-19	0.9946585383110905	0.9401426947630874	0.8126061334538175	5.970658317205618e-20	0.6811287897964311	0.6584507628785248	0.8136859512105301	8.863811699298096e-15	0.06981904554678203
COCH	0.2516347057561486	1.045248624017655	0.5805119074586468	0.6340108162302034	0.45823798425343376	0.21272088684087595	0.2771376069116811	0.8647382408139772	0.18266258047639583	8.156461342325629e-20
QRSL1	0.0003942600749066886	0.16286824836857014	0.6151497892557563	0.33922479230697455	0.172457000686349	0.04302679580866535	0.7406831528311638	0.24676974078768865	0.618644112951657	0.7498854513721622
EPHA4	0.7181990261896585	1.1681811939236508e-10	0.4097046308894534	6.787297648014685e-20	0.08802168223154248	0.5764155607126578	0.5963976387110327	0.02908635511092771	1.4318814395187396	1.5150876490977697e-13
MRPS26	0.17628283233003064	0.12351573669524189	0.27434489772653364	3.78712139901133e-20	0.4249431195520522	0.7700762137369447	0.6530998173286917	0.6177687939367285	7.917224349618606e-20	0.23031113692177155
IL12RB2	1.0726566628927257	0.06360531625374181	4.1979685709226994e-20	0.6792891325589129	0.5141219670076517	0.6575962192589464	0.9440708730499633	0.4225447291117353	0.5194088698137763	1.7248808954327106e-19
ATP5D	1.287545394393363	0.24150015963736507	0.4805757088048837	5.797276478497535e-20	0.9196502931009486	0.7512305778881684	0.12617902692990754	0.7974984803964569	0.21670669540232443	0.31708190812868
CUL5	1.107886556230909	0.31354586534668044	0.28602841840054155	0.5817970391434136	1.3715852819814854e-19	0.4447902102707446	0.9309862648728859	0.290308688003348	6.452913961217031e-20	8.745653488210734e-20
SUMO1	0.8341655545919319	0.002150917469001508	0.7613756765200949	0.14712598148296324	0.0022560509593560793	0.04027038835971152	0.9672035134168828	0.6056360011843723	0.4121171538307135	0.06677638006695687
AHCTF1	0.9795962994033849	6.8724095824019915e-06	0.32437459646472205	0.6373546214950891	0.349406021079141	0.8937191462531411	0.09059965010882261	0.5950806123421636	0.35663478512061986	0.6480355449033117
GPCPD1	0.08803287588546164	1.2068416197817395e-19	0.48574325621711295	0.9228522242047975	0.9292820421886177	0.6348703146618492	0.12115679424160342	0.1586831709805623	1.030461385712132	0.16276392238327328
GAPDH	0.25609944419078184	0.04235601437149275	0.32253630890766993	0.16496048713793	0.203941295479863	0.3159418357531989	0.6646690587024281	0.6758560209917305	0.9832586656664506	0.0839752921138447
SLC38A8	0.9356091859379341	0.6878678454193543	0.8014087496931173	1.0480505606558197	0.20332214911400218	0.5831885744027927	0.15066433627387021	0.6432409511871726	0.5012695115396804	1.5460404378882606e-19
DYRK1A	0.16677752895237744	0.5295737155234381	0.6693889263982761	0.021985532453564043	0.4259425763225796	0.6869619637804975	1.0211475965457337	0.05214816283150817	0.0007899456140199883	0.19218258788783832
HNRNPA3	0.7329769593939991	0.14843916377668542	0.6897750989574862	0.9400123772453806	0.6627419245752623	0.18490478664401105	1.20411390710715e-19	0.7079452403898346	0.31944449101769523	0.5478624695884563
SLC29A3	0.4139997302824004	0.4218198214513402	0.35364277524849147	0.22541383763035805	0.5524830576782988	0.2567111459563439	0.8763409301614066	0.4937884942297551	1.184631286118482	0.14737769690908897
SMG6	0.24402814749474425	0.046201231591850064	1.154387626340131e-17	1.0238950814008099	0.4769396347067007	0.03470147790875255	0.8957973082226435	0.09285569124191413	1.3792409846637639	0.0037845632720814363
SMG8	0.6111036130064053	0.5949100075066002	1.4456566553254827e-19	1.2284102528873448	0.37653655702252575	0.6263065519728007	0.4114291966595565	0.7550137840419412	1.1369718594552976	1.1501342430771129e-19
SEH1L	0.06827195784472098	2.3410922674309257e-09	0.5705336486656001	0.8073284330734022	2.4426041325253638e-20	1.4059667705536207e-14	0.729196570011015	0.23325730752962728	1.200268668411975	0.5110228637896345
EIF3H	0.19692640078346496	0.5394338830808653	1.056535082173341	0.09224596644586765	0.35161706248421837	0.2792707156248016	0.3871058208249963	0.5296928137098452	0.009075069478594702	1.1769568126817023
EIF3B	0.2926142961971578	1.2511307264372157e-16	0.7767988180335301	0.3418161388834528	0.6756943831272314	0.33006703062303605	0.9548418923086921	0.9962426285195992	0.08298123966006908	6.466756840870578e-20
QKI	7.633077298283414e-08	1.006308148974368	1.2419986322934177e-19	7.774000609811993e-20	1.1291527783649473	0.8372528264002163	0.3109171920284909	0.36568964123320746	0.8042094205952753	0.667539915248535
KAT6A	1.0555727004273427	0.10546516706131501	1.06741550677974	0.8225780307461859	0.20126343516918707	0.8513625385719324	0.30867052070468104	0.3690145252880384	8.112313988292727e-20	1.030513944451793
MEX3D	0.35356958962764845	0.05148266856945344	0.28254832424263554	0.6707361670062191	0.5284155148279337	0.07815631772450826	0.7525739652438299	0.4276044395493067	0.9872442776700249	0.09770107129764424
TCP11	0.41748533326413995	1.5345173660917433e-15	0.8915788814266384	0.40993793511465015	0.6277025806227393	0.4706833229233576	0.22140570392828068	1.0627050559699407e-19	1.2717533926264837	0.7412156398986728
SPRY2	1.2193901327092374	0.0022795859411962006	8.645573598369485e-20	0.18764772888606338	0.3334387087162271	0.825322884561848	0.9099295748296039	0.1324808578265692	1.316286690859542	4.849820241754517e-19
RUNX2	9.130312936358177e-19	0.3379227507789504	0.6102250330927135	2.3298144153642753e-19	8.688297994027043e-20	0.8721405310572136	0.9906638109376985	0.3468842811228158	0.880481930603373	0.976452372047029
SPRED1	0.9828679184025569	0.653984238910109	0.2011597188540186	0.7620055951742053	0.6077697566059274	0.5194054684352917	0.26863128236399325	0.2814589831601497	1.098035010647254	2.62441069205047e-19
IGFLR1	0.5150462526275633	1.2179756829430848	0.8941126287291028	0.8002147649620521	0.7366740812534737	7.065429047055477e-20	0.47828131774130556	0.7049652012786294	0.5959390212468262	0.017985946285086162
KCNIP4	4.309745873488339e-20	0.8194233316549946	0.7602647869349941	1.1043421220053629	0.1820567135832595	0.5472651381321688	0.09158685179077618	0.1076515189438964	0.17803094110934656	0.4282197022562727
PGP	0.3832477547232397	4.7181120109769075e-19	0.7713624057985405	0.3167842643393335	0.29258001923813853	0.03839254556428786	0.4960131794638352	0.09837821941384159	1.2557928927987398	0.7720679301145826
OFD1	1.0403991077687198	1.1188257750136772	7.202484187619755e-09	0.9330252600570526	0.43949982715047053	0.48057721422159044	0.33799313640392614	0.49219469351150924	0.20256703783055058	0.12081688150127493
CDC14A	0.9328579800163388	0.9546276946981712	0.36513907661125894	0.2903441423961295	0.2769971496326444	0.726964563859477	0.5284543089597658	1.0738637329773988	0.15114466369322618	5.138201255950962e-20
PPP6R1	1.3231698288899951	2.9711654674584776e-20	0.28700911202001766	0.8333132314027565	0.2369928943428317	0.39789909474854124	7.867650581061677e-20	0.11713340949953156	0.8578452268889718	0.3092204696328689
CPNE5	0.7983808262007085	1.0818303404802017	1.0047917821602321	0.6200642749836818	0.1388871252140301	1.1815606697355253e-19	2.4675220573994163e-17	0.25729608854063174	1.2317466937103282e-19	0.8122901027456236
ILDR1	0.9634077002353397	0.9238964614462981	0.7185724033969173	0.20568873059998763	0.28298014883591266	0.5922750499377553	6.625233313208661e-20	0.8322414339581973	0.25504252964079865	1.1263308182165436e-19
CCNF	0.9019055351582465	0.5062614720732564	3.4909008601917534e-20	0.3626217097880188	1.0787114002869986	0.05020611493536264	0.5153075044575876	4.037029518076042e-20	0.3610710272496267	0.8549101940778885
MAD2L1	0.28808508016196366	0.0011782194408258794	0.7101324445828802	0.1416894670632281	3.6203338978922477e-19	0.5072601100402971	0.5287548855430042	0.5305997438880755	0.5462367413424963	0.44923248617592954
SNRNP70	0.7181005543740777	0.937335439778363	1.2623578607452257	0.971511828336784	0.67279268323878	0.7901381594189286	0.18317028420786433	0.296324658199346	0.05994399043718978	2.9376659624803507e-20
AGPAT1	0.9270810261093027	0.908387926400465	4.532295920018879e-16	0.6158930817901288	0.3154835901381838	0.2490228230052612	0.5812301650062964	0.8109970632543948	0.560435904959014	0.4200149492038074
TRIM39	1.2355565642724566	0.06262217681366017	0.3489871929057458	0.34334228944388373	2.9750011205993705e-20	0.2087685455737664	0.08745065220948707	0.6611572907265292	0.8171865194544686	0.003390400142630571
SCN5A	0.45197088144984243	0.37170116942036086	0.7411289412204752	1.0773767437786328	1.2865623761863123e-19	0.10834657614346235	0.8776876767804169	3.051889011772528e-20	0.8425695193480505	0.022126027548500796
PHGDH	0.3269743269819408	0.25511817506197754	0.6486381287561729	0.42541340698940683	2.6214555762579384e-19	0.4071176564118265	0.6034837262727252	0.7417262950599683	1.215148648951034e-19	0.4791865847171957
CNOT3	0.5323179893972295	0.7889314063857988	0.6487118618125516	6.332341198972012e-19	1.796976692206464e-19	0.6297130746741308	0.6082523835082366	0.4375820875113564	0.78568897855051	0.42964259111290537
METTL4	0.5550884538150914	0.7287317542976938	0.2167737344086836	0.5791793984630702	0.7653514322904713	0.656633969060258	5.757848770311602e-20	0.13933943583133174	0.5577479372070341	0.9182246041501924
VMAC	0.8337123062242575	0.4561573371414031	0.882982262774526	1.2499359710583842	0.6099539295286202	0.5444963585521254	1.2055200256978348e-19	0.31011007145401936	1.2509071589491145e-09	0.26079053666475377
PANK4	0.6932032236817931	0.013602650817447753	0.43746506921036143	0.4355660556782724	5.357897538214435e-20	0.7416178201245168	1.0418465392117138	0.7341587855687005	0.7812283935531226	0.05870440833755308
SERBP1	0.11641644066529976	2.558410291395548e-19	1.5400812979291925e-19	0.8623842523076528	0.013680096848666947	0.0339505367329214	1.0527535388662332	0.9043252171067026	0.6985478857417108	0.3353441102561628
NKX2-8	0.203830806745908	0.7995447672771381	0.5196383919832015	0.8356426367613513	0.3299061552836321	0.34822980502074763	4.6763587102689493e-20	0.5302096894752798	0.22566742626745265	0.19614842548001682
EHMT1	0.7420287392049213	0.13306524960634408	0.8229999218182716	0.6033532324080225	0.14194191876167986	0.6692974647730191	3.591557018878357e-20	0.042508424323477886	0.49223342042607243	0.8343475589904555
ST6GAL1	0.3272469399982014	6.257794261771714e-20	0.7907918847905596	0.8322178209789483	0.8065093228145735	0.5516007180655883	0.5716775506291413	2.0434839563344853e-20	0.5471848093541466	0.14973348863742805
GRIK2	0.6608898113369961	0.8686713304548425	0.5217323435449	0.17801411341756793	0.5079051351919285	0.44373044597885064	0.6612720807266428	0.5762707650264207	1.000522661473702	0.06599475896064651
ANAPC2	1.2181148180784413e-17	0.6206730848932717	0.5523042108063949	0.6901397481062247	0.985852574674111	0.4425700447982549	0.31658139634781235	0.5519973668859705	0.49724170134512646	6.497434272680473e-20
FNDC3B	0.4753305120403429	1.4091288716836032	3.996571750172449e-20	0.6425703181808872	0.4186905293951391	0.40597644973103497	6.811346191570968e-20	0.5779000912662547	0.2712919944875872	0.7914316419299278
ZFYVE21	0.9853695462515374	0.16844291589480886	1.0039310061749067	0.7883897697655066	5.442861844880999e-20	0.15617574317867686	0.2772733347450507	0.16036972412429124	0.2196685508043269	4.428229251369514e-20
FBXL15	0.6378901049302461	0.49058478865820754	0.16990333143131683	0.24600792755617482	1.9401468860635601e-07	0.3138532368128142	0.9047400435450832	0.71397555228691	0.2601304680578258	0.061683982158615834
GPRIN3	0.20438594260518111	0.5037201577917011	3.845753717094154e-20	0.9673930464883183	0.4145585867948033	0.5711887349675558	0.652222056963932	0.16020470335470852	0.5682729931498033	0.5679671565388913
AMD1	0.6187126011987404	9.871209905941005e-20	0.3981576154710644	1.0085692470522716	0.9917120227294538	0.5404694686195187	0.5482741341693175	0.3124618141669442	0.1979279282010416	0.6462438194166654
FASTKD2	0.13740247616376525	1.6791707456805012	0.9495309534103173	3.158069183290363e-20	0.3995105009948036	0.4132634142301991	1.0246380615745812e-19	0.07591390847191185	0.07633709038165527	0.5826675255169209
CRISP1	0.9777150581829862	0.7366778912941064	0.0527765640733409	0.02533319374174997	0.6321152869525966	0.16134864833810847	2.4340320084049604e-14	0.7865933219079707	0.6825400189258624	0.3801609620528593
ERMARD	0.04136610060508717	0.810632804714965	0.6626644716626391	1.189586817385242	0.44556314900204913	0.22402743264864752	0.00013101446290343595	1.3065751536158329e-19	3.392887050010067e-05	0.6991210172878087
NXT2	0.8876495173421253	0.04723188634293432	0.6726528064492308	0.34058366598606815	0.16114886520539307	0.19344611693942385	0.644546289285922	0.9006566576246191	1.0343656813636155	0.10649985681765048
RPUSD1	0.6483567510517766	0.6677760664615054	0.7544691236798861	5.5974631042729464e-18	0.7043421433959162	0.5258262802706742	0.11210454516263492	0.2981060810609426	0.6460222541090498	0.6344177984818379
MSRB1	0.3522118409289069	0.6976980346632152	0.9496879339078154	0.6581754973194529	0.5146438841219111	0.25224911152495244	0.352078301893636	0.1734032924136003	1.3202067955036525e-19	0.9025015926165423
SUV39H1	1.1395881436630648	8.104819338315056e-18	0.8294534604732249	0.694529913206648	1.0507291019570414e-10	0.549330117700677	0.36455347403920524	3.572262132470705e-20	0.7706981243740074	0.42885193486944334
SYNGR3	8.568208535704994e-20	0.1419948861587548	4.5098565435610823e-20	1.0640904289625184	0.0545775018884929	0.6927372851722134	1.2956009269286373	0.43529002216630314	1.315525708850641	0.38747692239222203
RGS11	0.32497653244367564	0.9087608063678927	0.6959437858816115	0.4888608351452609	0.8231608095618228	0.6932737609477607	0.3131613095747072	3.4561716086818105e-07	1.3454765515925353e-19	0.863441302484073
PITPNM2	1.056363634085105	0.04052604366622205	0.7890671198419034	0.9204629113051095	0.2609695090008816	0.43563609321891483	0.7331421934508278	0.1368984537273428	0.7039926126988765	0.17191881309807178
TADA3	0.35837065356035236	0.39896738203265153	1.1944491168916243	1.2356012777876972	0.23275103029563662	0.03267100127012029	0.17610654416746252	0.26121425585960417	0.38705410447847727	1.8755113708566135e-19
PIM2	0.39229669611597284	0.8033941397674702	0.915894163414046	0.8031892670426243	0.5432345263193161	0.5586749421682884	0.7966946314903793	0.6107311240302536	2.5288019397947435e-19	0.1089706414720829
STIL	0.10779158967491602	0.1551871307237299	0.39422150452713545	0.5657896346109881	0.7661778306613898	0.4606868572499932	0.0671517460996495	0.40624559997126375	3.798152876758348e-20	0.6556385944025988
ACSBG2	1.121398415822788	0.28260494141055986	0.7136016490351141	0.02790455014875597	0.3776663630544897	0.33420773673389964	0.192223144932528	0.07547925955975023	0.5907155814854067	0.49257770186162186
SWI5	1.1848025898571375	0.6008103413924815	5.536047641967245e-20	0.3736837456807351	0.636713090730945	0.4775291104073283	0.4970176412536415	0.11264054882949846	0.9200338211368878	0.4688571996636128
RAB8B	0.242050896102661	0.2975766467256118	3.02222581322325e-20	0.37409767652826786	0.35105799240858276	0.6821170618200958	0.8194309785015087	0.7954098563886657	0.47532916549297666	0.16724378222812933
EIF5B	0.14907011045736568	0.6124570825036441	0.5925614707010453	0.484557982161283	0.5171074724318383	0.46351517395315955	0.9803994637590565	0.4488552614155329	0.6530207227030325	0.3274245568383102
GRWD1	0.1659045109626608	1.2948642760219023e-12	0.0401838101996974	0.2016036401179017	0.3516680817835027	0.5523091803155268	1.1112449856406672	0.32395455299968196	0.33730719112675345	0.8116107404987983
LRRC47	0.6907843660006809	0.00017565239055168444	0.2765777065734709	0.8891801181311919	0.08929433593049027	0.7863482596453794	0.5721352157896004	0.8866151686878776	0.6699551837720765	5.616305170565098e-20
SPATA2	1.0050478194351264	0.21797600559717453	0.06891865463104059	1.1605649002175058	0.49751345287454496	0.13657831217588193	0.34653620984790684	2.695621437522915e-19	1.4711926955154015	0.14693181565987992
NRD1	1.7797224103772176	0.24056850058002363	0.14251206964004215	0.34225384814576515	0.4860023729025211	0.86539846461621	1.86943600158737e-16	0.44132676295476775	0.3293787004944795	0.5112571905197792
SUCO	0.1880206938553186	0.054485654447654075	1.1333049908628443	0.39378980247906376	1.6287522280249914e-18	0.6040037431059894	0.36145223655434194	4.785660644261006e-20	1.0171916532226022	0.057704115430943524
PYROXD1	0.03889775574462738	0.13229528933612297	1.1028619720713242	0.7799780933691319	0.2116900136225951	0.820553885709122	0.7968898640368622	4.533845624195689e-16	2.6784750941766663e-20	0.872734186226004
BRPF1	0.1583924914706009	0.14895777206219354	0.2387391966922465	0.808280792496702	0.1865175505380856	0.4233231798988166	9.855107258918162e-20	3.492854506182171e-20	0.5925611117252674	1.4589892312984292
FAM109B	0.23116299105261934	1.2191466668043778	0.1999816015078845	0.49040550187258153	0.6207496981725549	0.7727547168619031	2.7485948687111887e-11	0.3893417658907818	0.44832126061736116	1.0590734156127065e-19
AP2S1	4.387379300306751e-19	0.4002631591390835	0.36862184254847735	0.21040476762600305	0.8033374870300769	0.5873808834038157	0.7001844802304439	0.4698842031239481	2.351032427715685e-19	1.0419848337558828
ZCCHC14	0.8335729320152819	0.3251562742296447	0.4498027122562541	0.8393140514003444	9.487894202337946e-20	0.7265810584974334	0.3888355180613601	1.1568236436003352e-19	0.41332745370228813	1.7904611355177793
NXT1	0.15915850822732025	0.2730667495805644	0.024566810553530726	0.3273834217344976	0.21635855828646092	2.5802578884484347e-19	0.7326535866559972	0.8882209103142408	9.755983224880447e-17	1.473760774708104
TAZ	0.3147612450040857	0.6072822402984783	0.3307087948703554	0.08011499402633086	0.6316771896077669	0.8966725955051325	0.6592067822833391	0.6386784480216613	4.321670344987346e-20	0.9527535043226877
MOGS	3.104993204480699e-20	0.6225955693745291	0.10706930989347799	0.42866978495796887	0.0344207448816863	0.24163018130998773	0.8736854773623955	7.299255329843058e-19	0.03247847825746617	1.9837541984394953
RANBP2	0.22306838201618942	3.7497271920779276e-20	0.37938331724368196	1.0872332314455702	1.5585867906670054e-19	0.5132171970301213	0.6564749075511779	0.9693512240469354	0.38420907317955477	0.30132075813242454
SMG9	0.41684200671746985	0.4262444232727388	7.435943950582572e-20	0.9599953684588729	0.39621538964643305	0.5800307474162263	1.8274694589041234e-19	0.7745264655330483	1.4174748981207685	1.2055503765273222e-11
PPP6R3	0.8702160960011034	0.6117844550416516	8.491073336465264e-12	0.31982732650649426	0.1746366594814356	0.30434040369207416	0.8019912997855851	0.7787772239643173	1.4964573488855872	0.13265142860779738
MTF1	4.289533656765405e-20	1.2434829862470813	0.20140129324553976	0.24573327415716242	1.0549134143490142	0.5500460622178401	0.707391567836167	0.16079773465549288	2.7616559136639973e-19	0.5848078627508796
